epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,892.029,1.12245,0.45464,0.00137,0.90583,0.82302,0.8874,0.64001,1.10726,0.4796,0.00198,0.000671301,0.000671301,0.000671301
183,896.997,1.13704,0.4593,0.00135,0.89144,0.83804,0.89238,0.643,1.10574,0.47488,0.00198,0.0006658,0.0006658,0.0006658
184,901.842,1.14134,0.46282,0.00136,0.90141,0.83333,0.89462,0.64112,1.10479,0.48066,0.002,0.000660299,0.000660299,0.000660299
185,906.688,1.14289,0.45587,0.00138,0.89528,0.83828,0.89321,0.64038,1.09987,0.48293,0.00198,0.000654798,0.000654798,0.000654798
186,911.586,1.11002,0.45327,0.00138,0.89699,0.83316,0.88941,0.63531,1.11845,0.48749,0.00202,0.000649297,0.000649297,0.000649297
187,916.443,1.13739,0.45883,0.00141,0.89034,0.8305,0.88819,0.63704,1.11157,0.47825,0.00199,0.000643795,0.000643795,0.000643795
188,921.3,1.11671,0.45382,0.00137,0.90524,0.83135,0.89321,0.64027,1.10939,0.47567,0.00199,0.000638294,0.000638294,0.000638294
189,926.394,1.11884,0.45212,0.0014,0.90602,0.83346,0.89179,0.63829,1.10676,0.47552,0.00198,0.000632793,0.000632793,0.000632793
190,931.397,1.13295,0.46296,0.00139,0.90113,0.8328,0.89554,0.63827,1.10631,0.47623,0.00197,0.000627292,0.000627292,0.000627292
191,936.198,1.13932,0.4611,0.00137,0.89181,0.83319,0.89112,0.64021,1.11126,0.47347,0.00196,0.000621791,0.000621791,0.000621791
192,941.062,1.13716,0.4584,0.00138,0.90672,0.82751,0.89109,0.63852,1.12025,0.47841,0.00202,0.00061629,0.00061629,0.00061629
193,945.959,1.1114,0.44893,0.00135,0.90377,0.82791,0.89076,0.64231,1.10368,0.47648,0.00197,0.000610789,0.000610789,0.000610789
194,950.755,1.13031,0.45804,0.00136,0.90809,0.83011,0.89133,0.64352,1.09401,0.47988,0.00197,0.000605288,0.000605288,0.000605288
195,955.548,1.13189,0.45971,0.00134,0.90184,0.83625,0.89311,0.64172,1.11224,0.48263,0.00203,0.000599787,0.000599787,0.000599787
196,960.363,1.1256,0.45666,0.00135,0.90794,0.83443,0.89424,0.63586,1.11657,0.47365,0.00201,0.000594286,0.000594286,0.000594286
197,965.13,1.11858,0.45437,0.0014,0.91491,0.83507,0.89212,0.64162,1.09922,0.46409,0.00196,0.000588784,0.000588784,0.000588784
198,969.972,1.10396,0.45123,0.00135,0.89716,0.83535,0.89155,0.64237,1.0977,0.46854,0.00196,0.000583283,0.000583283,0.000583283
199,974.822,1.14403,0.46702,0.00139,0.90241,0.82942,0.89055,0.63421,1.11577,0.47568,0.002,0.000577782,0.000577782,0.000577782
200,979.836,1.128,0.45439,0.00138,0.89806,0.83143,0.89234,0.63942,1.10356,0.48339,0.00198,0.000572281,0.000572281,0.000572281
201,984.69,1.08612,0.43068,0.00135,0.89208,0.8364,0.89138,0.64199,1.09873,0.47323,0.002,0.00056678,0.00056678,0.00056678
202,989.72,1.10232,0.4474,0.00135,0.89709,0.83577,0.89073,0.63907,1.10276,0.48475,0.002,0.000561279,0.000561279,0.000561279
203,994.75,1.12864,0.45323,0.00132,0.90565,0.83332,0.89281,0.64362,1.09595,0.47844,0.00195,0.000555778,0.000555778,0.000555778
204,999.693,1.11162,0.4615,0.00135,0.90081,0.83542,0.89319,0.6485,1.082,0.47096,0.00193,0.000550277,0.000550277,0.000550277
205,1004.48,1.13024,0.46174,0.00132,0.90055,0.84027,0.89385,0.64372,1.09124,0.46857,0.00197,0.000544776,0.000544776,0.000544776
206,1009.05,1.09762,0.44376,0.00132,0.90888,0.82564,0.89205,0.64215,1.10109,0.47226,0.00194,0.000539275,0.000539275,0.000539275
207,1013.73,1.1078,0.44583,0.00131,0.91399,0.82412,0.89386,0.64601,1.09268,0.46399,0.00194,0.000533773,0.000533773,0.000533773
208,1018.37,1.10569,0.45093,0.00134,0.90292,0.82822,0.89129,0.64568,1.09295,0.4703,0.00194,0.000528272,0.000528272,0.000528272
209,1023.01,1.11518,0.44795,0.00132,0.91522,0.82902,0.8919,0.64247,1.10337,0.4678,0.00196,0.000522771,0.000522771,0.000522771
210,1027.54,1.12843,0.45906,0.00135,0.9044,0.82951,0.89043,0.64808,1.08142,0.47414,0.00191,0.00051727,0.00051727,0.00051727
211,1032.21,1.09797,0.44179,0.00134,0.91133,0.82598,0.89229,0.64317,1.10382,0.47086,0.00199,0.000511769,0.000511769,0.000511769
212,1036.83,1.09503,0.44001,0.00133,0.90618,0.83097,0.89385,0.64262,1.09476,0.46788,0.00194,0.000506268,0.000506268,0.000506268
213,1041.37,1.10603,0.44464,0.0013,0.90614,0.83328,0.89593,0.64809,1.08555,0.46567,0.00193,0.000500767,0.000500767,0.000500767
214,1045.8,1.11348,0.44289,0.00135,0.90739,0.8322,0.89437,0.64796,1.086,0.46318,0.00195,0.000495266,0.000495266,0.000495266
215,1050.54,1.11119,0.44132,0.00131,0.90077,0.83959,0.8955,0.64355,1.09499,0.47075,0.00195,0.000489765,0.000489765,0.000489765
216,1055.12,1.10899,0.44299,0.00129,0.9083,0.83337,0.89343,0.64409,1.08921,0.46823,0.00196,0.000484263,0.000484263,0.000484263
217,1059.69,1.08752,0.43715,0.00129,0.90569,0.83383,0.89434,0.64779,1.0796,0.47142,0.0019,0.000478762,0.000478762,0.000478762
218,1064.18,1.07957,0.43535,0.00129,0.90869,0.82754,0.89425,0.64576,1.08656,0.46875,0.00194,0.000473261,0.000473261,0.000473261
219,1068.81,1.1028,0.44297,0.00129,0.90694,0.83066,0.89413,0.64803,1.08674,0.46518,0.00192,0.00046776,0.00046776,0.00046776
220,1073.41,1.11529,0.4465,0.0013,0.9145,0.83003,0.89562,0.64868,1.09527,0.46696,0.00197,0.000462259,0.000462259,0.000462259
221,1077.9,1.09839,0.44364,0.00134,0.91552,0.8235,0.8943,0.64731,1.08491,0.47095,0.00192,0.000456758,0.000456758,0.000456758
222,1082.48,1.08766,0.43617,0.00131,0.9135,0.82983,0.89611,0.6479,1.08968,0.45983,0.00196,0.000451257,0.000451257,0.000451257
223,1087.2,1.10464,0.43608,0.0013,0.90463,0.83226,0.8931,0.64722,1.09352,0.4644,0.00194,0.000445756,0.000445756,0.000445756
224,1091.8,1.10452,0.44005,0.00131,0.90496,0.83203,0.89345,0.64971,1.07519,0.46768,0.0019,0.000440255,0.000440255,0.000440255
225,1096.39,1.0776,0.43241,0.00131,0.90116,0.8347,0.89266,0.64935,1.07999,0.46184,0.0019,0.000434754,0.000434754,0.000434754
226,1100.88,1.08102,0.43394,0.00131,0.90257,0.83771,0.89241,0.64752,1.08589,0.46035,0.00191,0.000429253,0.000429253,0.000429253
227,1105.57,1.09759,0.4388,0.00132,0.9063,0.82749,0.89424,0.64791,1.08868,0.46688,0.00194,0.000423751,0.000423751,0.000423751
228,1110.22,1.08781,0.43474,0.00132,0.90526,0.83134,0.89425,0.6494,1.08265,0.46725,0.0019,0.00041825,0.00041825,0.00041825
229,1114.7,1.05556,0.42417,0.00128,0.9017,0.83644,0.893,0.64812,1.08872,0.46523,0.00191,0.000412749,0.000412749,0.000412749
230,1119.28,1.07536,0.43523,0.00128,0.90374,0.83813,0.89504,0.64763,1.08677,0.46536,0.00193,0.000407248,0.000407248,0.000407248
231,1123.94,1.10237,0.44256,0.00131,0.90805,0.82876,0.89282,0.64689,1.09186,0.45872,0.00191,0.000401747,0.000401747,0.000401747
232,1128.54,1.09735,0.43746,0.0013,0.90855,0.83711,0.89307,0.64768,1.08969,0.46251,0.00192,0.000396246,0.000396246,0.000396246
233,1133.17,1.08958,0.43862,0.00133,0.90745,0.82969,0.89402,0.64778,1.08775,0.46158,0.00194,0.000390745,0.000390745,0.000390745
234,1137.72,1.05819,0.42796,0.0013,0.9021,0.84215,0.89705,0.64664,1.09371,0.46848,0.00194,0.000385244,0.000385244,0.000385244
235,1142.3,1.05769,0.42658,0.00129,0.90912,0.83185,0.89601,0.64914,1.08441,0.46024,0.00192,0.000379743,0.000379743,0.000379743
236,1146.98,1.08272,0.43813,0.00131,0.90947,0.82754,0.89514,0.64869,1.08627,0.45843,0.00195,0.000374242,0.000374242,0.000374242
237,1151.47,1.09307,0.43779,0.00129,0.90423,0.83444,0.89603,0.64891,1.08474,0.46027,0.00194,0.00036874,0.00036874,0.00036874
238,1156.05,1.08794,0.43527,0.00133,0.90718,0.8343,0.89321,0.65198,1.07666,0.4612,0.00192,0.000363239,0.000363239,0.000363239
239,1160.63,1.05258,0.41223,0.00126,0.91611,0.82515,0.89385,0.6506,1.08378,0.45792,0.00192,0.000357738,0.000357738,0.000357738
240,1165.33,1.07613,0.42789,0.00131,0.89727,0.84415,0.89447,0.65214,1.07974,0.46385,0.00193,0.000352237,0.000352237,0.000352237
241,1169.83,1.06371,0.42714,0.00126,0.90135,0.8342,0.89244,0.65042,1.0783,0.4633,0.00192,0.000346736,0.000346736,0.000346736
242,1174.39,1.11925,0.451,0.00128,0.90132,0.83182,0.89531,0.6473,1.08919,0.46662,0.00192,0.000341235,0.000341235,0.000341235
243,1179.08,1.07173,0.43173,0.00129,0.88916,0.83835,0.89245,0.64873,1.0881,0.46148,0.00195,0.000335734,0.000335734,0.000335734
244,1183.75,1.07765,0.43642,0.0013,0.9022,0.83582,0.89791,0.65548,1.07149,0.45635,0.00191,0.000330233,0.000330233,0.000330233
245,1188.24,1.07825,0.43399,0.00126,0.90314,0.83811,0.89685,0.65163,1.07242,0.46176,0.0019,0.000324732,0.000324732,0.000324732
246,1192.86,1.05603,0.42939,0.00124,0.91076,0.8302,0.89704,0.65093,1.07855,0.45992,0.00193,0.000319231,0.000319231,0.000319231
247,1197.53,1.09479,0.43893,0.00133,0.90694,0.83276,0.89843,0.65404,1.07503,0.45453,0.00193,0.000313729,0.000313729,0.000313729
248,1202.01,1.08671,0.43827,0.00129,0.90212,0.83727,0.89787,0.65043,1.08237,0.4541,0.00195,0.000308228,0.000308228,0.000308228
249,1206.51,1.06627,0.42632,0.00123,0.91344,0.83091,0.89896,0.65272,1.0776,0.44856,0.00192,0.000302727,0.000302727,0.000302727
250,1211.14,1.08091,0.43256,0.00127,0.89461,0.84724,0.89793,0.65359,1.07948,0.45813,0.00191,0.000297226,0.000297226,0.000297226
251,1215.73,1.05156,0.42267,0.00127,0.89698,0.84654,0.8976,0.65193,1.08343,0.44887,0.00193,0.000291725,0.000291725,0.000291725
252,1220.34,1.07488,0.43372,0.00127,0.90306,0.83883,0.89846,0.65178,1.08992,0.45032,0.00195,0.000286224,0.000286224,0.000286224
253,1224.88,1.08247,0.43508,0.00126,0.89634,0.83771,0.89594,0.65327,1.08024,0.44801,0.00193,0.000280723,0.000280723,0.000280723
254,1229.58,1.07726,0.43326,0.00127,0.90749,0.8357,0.89849,0.65164,1.08171,0.45422,0.00191,0.000275222,0.000275222,0.000275222
255,1234.13,1.06943,0.42828,0.00127,0.90779,0.83327,0.89861,0.65193,1.08067,0.45356,0.00191,0.000269721,0.000269721,0.000269721
256,1238.74,1.06406,0.42964,0.00125,0.90593,0.83693,0.8961,0.65329,1.07738,0.45252,0.00192,0.00026422,0.00026422,0.00026422
257,1243.37,1.06238,0.42472,0.00127,0.89716,0.83768,0.89794,0.65457,1.07748,0.45305,0.00191,0.000258718,0.000258718,0.000258718
258,1248.19,1.05431,0.43181,0.00126,0.90865,0.83066,0.89759,0.65467,1.07277,0.44994,0.00188,0.000253217,0.000253217,0.000253217
259,1252.76,1.04674,0.41607,0.00125,0.8974,0.84112,0.89886,0.65165,1.07632,0.45107,0.00192,0.000247716,0.000247716,0.000247716
260,1257.26,1.07341,0.42444,0.00127,0.89545,0.84394,0.89893,0.65297,1.07465,0.45101,0.00191,0.000242215,0.000242215,0.000242215
261,1261.7,1.08196,0.42857,0.00126,0.8908,0.84496,0.89697,0.65445,1.06813,0.45196,0.00189,0.000236714,0.000236714,0.000236714
262,1266.36,1.05078,0.41565,0.00123,0.89491,0.84283,0.89817,0.65337,1.07791,0.45013,0.00191,0.000231213,0.000231213,0.000231213
263,1270.97,1.04729,0.41474,0.00125,0.89713,0.83787,0.89889,0.65417,1.0763,0.44826,0.0019,0.000225712,0.000225712,0.000225712
264,1275.46,1.04001,0.41431,0.00124,0.89197,0.844,0.89708,0.65394,1.07295,0.45001,0.00188,0.000220211,0.000220211,0.000220211
265,1279.97,1.05865,0.41422,0.00122,0.88278,0.85285,0.89971,0.65637,1.06826,0.44485,0.0019,0.00021471,0.00021471,0.00021471
266,1284.62,1.06835,0.42836,0.00125,0.89715,0.84111,0.89925,0.65713,1.07001,0.44572,0.0019,0.000209209,0.000209209,0.000209209
267,1289.2,1.04176,0.42441,0.00125,0.89494,0.84176,0.90128,0.65787,1.07354,0.44684,0.0019,0.000203707,0.000203707,0.000203707
268,1293.74,1.04988,0.41627,0.00121,0.89692,0.84462,0.90003,0.65675,1.07515,0.44721,0.00189,0.000198206,0.000198206,0.000198206
269,1298.28,1.06158,0.42706,0.00124,0.91167,0.83472,0.89937,0.65605,1.07059,0.44306,0.00188,0.000192705,0.000192705,0.000192705
270,1302.82,1.04117,0.41418,0.00122,0.90003,0.83365,0.89943,0.65245,1.07727,0.44885,0.00191,0.000187204,0.000187204,0.000187204
271,1307.48,1.04418,0.4141,0.00125,0.90016,0.83783,0.89902,0.65384,1.07378,0.44431,0.00191,0.000181703,0.000181703,0.000181703
272,1311.99,1.05447,0.41509,0.00123,0.90278,0.83095,0.89584,0.65312,1.07802,0.44881,0.00189,0.000176202,0.000176202,0.000176202
273,1316.7,1.06017,0.42263,0.00126,0.90357,0.83402,0.8982,0.65506,1.07335,0.45095,0.00188,0.000170701,0.000170701,0.000170701
274,1321.45,1.0521,0.42561,0.00122,0.8926,0.83866,0.89865,0.65547,1.07179,0.4483,0.00189,0.0001652,0.0001652,0.0001652
275,1326.02,1.05086,0.41617,0.00121,0.905,0.83107,0.89855,0.65292,1.07582,0.45234,0.00191,0.000159699,0.000159699,0.000159699
276,1330.65,1.08477,0.43061,0.00124,0.90527,0.83615,0.89895,0.65562,1.06917,0.44798,0.0019,0.000154198,0.000154198,0.000154198
277,1335.17,1.05811,0.42193,0.0012,0.90643,0.8357,0.90063,0.65532,1.07477,0.44872,0.0019,0.000148696,0.000148696,0.000148696
278,1339.69,1.05906,0.42229,0.00123,0.91706,0.83586,0.90255,0.65718,1.06968,0.4397,0.00189,0.000143195,0.000143195,0.000143195
279,1344.45,1.06453,0.42264,0.00123,0.91539,0.83325,0.90171,0.6567,1.06686,0.44395,0.0019,0.000137694,0.000137694,0.000137694
280,1348.97,1.07616,0.42911,0.00121,0.90224,0.83885,0.90162,0.65656,1.07034,0.44656,0.00189,0.000132193,0.000132193,0.000132193
281,1353.64,1.05944,0.4129,0.00121,0.91064,0.82941,0.89955,0.65836,1.06502,0.44813,0.00187,0.000126692,0.000126692,0.000126692
282,1358.25,1.06373,0.42335,0.00122,0.91673,0.82577,0.89933,0.65651,1.06795,0.44917,0.00189,0.000121191,0.000121191,0.000121191
283,1362.86,1.04222,0.4133,0.00123,0.91002,0.83055,0.90006,0.65546,1.07237,0.44769,0.0019,0.00011569,0.00011569,0.00011569
284,1367.41,1.07096,0.42248,0.00125,0.8977,0.84599,0.90171,0.65639,1.06756,0.44345,0.00189,0.000110189,0.000110189,0.000110189
285,1372.03,1.03325,0.41786,0.00121,0.89331,0.84512,0.90058,0.65666,1.06672,0.44545,0.00189,0.000104688,0.000104688,0.000104688
286,1376.63,1.019,0.40446,0.00124,0.89677,0.84,0.89937,0.65518,1.07539,0.45063,0.00191,9.91865e-05,9.91865e-05,9.91865e-05
287,1381.2,1.03822,0.4189,0.00121,0.89008,0.85169,0.90116,0.65877,1.06156,0.44611,0.00188,9.36854e-05,9.36854e-05,9.36854e-05
288,1385.8,1.06438,0.42843,0.00124,0.89828,0.84562,0.9018,0.65873,1.06115,0.44903,0.00187,8.81843e-05,8.81843e-05,8.81843e-05
289,1390.67,1.03542,0.41874,0.0012,0.89874,0.84053,0.89973,0.65741,1.06567,0.44813,0.00189,8.26832e-05,8.26832e-05,8.26832e-05
290,1395.28,1.06014,0.42787,0.00122,0.90702,0.83527,0.89867,0.65764,1.06596,0.44659,0.00189,7.71821e-05,7.71821e-05,7.71821e-05
291,1428.73,1.006,0.41487,0.00124,0.9111,0.83296,0.9001,0.65396,1.07712,0.4476,0.00191,7.1681e-05,7.1681e-05,7.1681e-05
292,1432.45,1.00237,0.39464,0.00122,0.90828,0.83552,0.89788,0.65328,1.07929,0.44599,0.00192,6.61799e-05,6.61799e-05,6.61799e-05
293,1436.31,0.99806,0.39406,0.00123,0.90471,0.83699,0.89883,0.65139,1.08405,0.4484,0.00193,6.06788e-05,6.06788e-05,6.06788e-05
294,1440.2,0.98327,0.38695,0.0012,0.90636,0.83664,0.89922,0.65105,1.08824,0.44838,0.00193,5.51777e-05,5.51777e-05,5.51777e-05
295,1444.13,0.98664,0.38923,0.00118,0.90683,0.8337,0.89893,0.65267,1.08582,0.45249,0.00193,4.96766e-05,4.96766e-05,4.96766e-05
296,1447.93,0.9875,0.38401,0.00117,0.9097,0.83553,0.89955,0.65126,1.08781,0.454,0.00193,4.41755e-05,4.41755e-05,4.41755e-05
297,1451.87,0.98182,0.38492,0.00117,0.91066,0.83548,0.89995,0.65179,1.08688,0.45412,0.00192,3.86744e-05,3.86744e-05,3.86744e-05
298,1455.94,0.98865,0.38609,0.00116,0.90966,0.83659,0.90084,0.65112,1.08643,0.45706,0.00192,3.31733e-05,3.31733e-05,3.31733e-05
299,1459.83,0.98311,0.38721,0.00116,0.91589,0.83073,0.89764,0.65071,1.08529,0.45681,0.00191,2.76722e-05,2.76722e-05,2.76722e-05
300,1463.69,0.97636,0.38226,0.00116,0.9147,0.83061,0.89796,0.6516,1.08385,0.45585,0.00191,2.21711e-05,2.21711e-05,2.21711e-05
